"shapeID";"year";"queries"
36005006500;2008;266,7975088069
36005006500;2009;273,009136843034
36005006500;2010;254,946678100658
36005006500;2011;289,652658074849
36005006500;2012;359,064618023229
36005006500;2013;521,327408677851
36005006500;2014;567,80398664946
36005006500;2015;588,60149545636
36005006500;2016;649,009136843034
36005006500;2017;203,750664750118
36005006700;2004;314,647958206006
36005006700;2005;248,403574946464
36005006700;2006;310,127035994877
36005006700;2007;276,508059934311
36005006700;2008;309,700994086581
36005006700;2009;345,500042022599
36005006700;2010;345,887497100442
36005006700;2011;344,57880245681
36005006700;2012;460,217071932603
36005006700;2013;570,347281474086
36005006700;2014;628,837634766472
36005006700;2015;606,991982088288
36005006700;2016;611,295832366814
36005006700;2017;199,225089844315
36005006800;2004;457,687345173009
36005006800;2005;541,347229103422
36005006800;2006;521,51017410438
36005006800;2007;498,194210483658
36005006800;2008;489,423490690118
36005006800;2009;527,308850586888
36005006800;2010;552,624814207611
36005006800;2011;620,732836723378
36005006800;2012;662,336807275855
36005006800;2013;745,072952792965
36005006800;2014;784,767410999808
36005006800;2015;807,044996103997
36005006800;2016;858,669810311608
36005006800;2017;294,812407103805
36005006900;2004;435,375035099463
36005006900;2005;355,35137158888
36005006900;2006;330,98991198036
36005006900;2007;332,043933148431
36005006900;2008;382,800697494261
36005006900;2009;522,956066851569
36005006900;2010;482,489865181076
36005006900;2011;459,506740946188
36005006900;2012;472,543979947715
36005006900;2013;497,486564906908
36005006900;2014;540,712924795967
36005006900;2015;543,223059614891
36005006900;2016;519,263598890586
36005006900;2017;178,395304737311
36005007000;2004;450,49101289802
36005007000;2005;541,667066093421
36005007000;2006;510,235920206898
36005007000;2007;487,319752823674
36005007000;2008;483,826343365126
36005007000;2009;519,0730480944
36005007000;2010;543,989215477624
36005007000;2011;629,928150185864
36005007000;2012;662,416766523355
36005007000;2013;746,752096990462
36005007000;2014;787,086229177305
36005007000;2015;800,408378561507
36005007000;2016;843,397594039131
36005007000;2017;290,494607738812
36005007100;2004;437,717360541474
36005007100;2005;356,701901573463
36005007100;2006;334,134114600718
36005007100;2007;332,993524543841
36005007100;2008;384,256737633889
36005007100;2009;522,006475456159
36005007100;2010;482,510967212085
36005007100;2011;458,451639395732
36005007100;2012;476,616671932474
36005007100;2013;502,719868597168
36005007100;2014;546,515983323473
36005007100;2015;549,005016111387
36005007100;2016;524,961147263046
36005007100;2017;180,695426117304
36005007200;2004;445,654734103824
36005007200;2005;501,531413376009
36005007200;2006;525,163703614522
36005007200;2007;511,793741431078
36005007200;2008;500,177137792003
36005007200;2009;549,475343889863
36005007200;2010;582,141259749211
36005007200;2011;581,403587804279
36005007200;2012;684,66366343739
36005007200;2013;797,044807376357
36005007200;2014;816,748853700455
36005007200;2015;871,679350036828
36005007200;2016;940,295953675903
36005007200;2017;325,226450012276
36005007300;2004;438,107827807455
36005007300;2005;356,927035852947
36005007300;2006;334,658255345142
36005007300;2007;333,151822084103
36005007300;2008;384,499460528959
36005007300;2009;521,848177915896
36005007300;2010;482,514484935202
36005007300;2011;458,275753239885
36005007300;2012;477,295592494043
36005007300;2013;503,59226393017
36005007300;2014;547,483357180632
36005007300;2015;549,96887224543
36005007300;2016;525,91093250462
36005007300;2017;181,07885793705
36005007400;2004;255,246382515604
36005007400;2005;243,240735710693
36005007400;2006;258,995059045703
36005007400;2007;353,251676395208
36005007400;2008;296,496647209584
36005007400;2009;287,994000269782
36005007400;2010;329,744794351723
36005007400;2011;409,74973530602
36005007400;2012;391,996117821624
36005007400;2013;490,499823537347
36005007400;2014;634,010234833901
36005007400;2015;705,265087556871
36005007400;2016;782,021175518415
36005007400;2017;273,244264963763
36005007500;2004;439,507817935216
36005007500;2005;357,734237368053
36005007500;2006;336,537521372497
36005007500;2007;333,719385649412
36005007500;2008;385,369724662432
36005007500;2009;521,280614350588
36005007500;2010;482,527097458876
36005007500;2011;457,645127056209
36005007500;2012;479,729809563033
36005007500;2013;506,720169801203
36005007500;2014;550,951801190851
36005007500;2015;553,424703731975
36005007500;2016;529,316313896471
36005007500;2017;182,453623017464
36005007600;2004;367,173940983322
36005007600;2005;399,761443966792
36005007600;2006;426,418556395831
36005007600;2007;435,223077062547
36005007600;2008;429,325443894267
36005007600;2009;478,66014211869
36005007600;2010;509,676520811765
36005007600;2011;555,224142046165
36005007600;2012;653,96724261385
36005007600;2013;742,016378693075
36005007600;2014;814,829088706329
36005007600;2015;894,241585722859
36005007600;2016;965,171976277289
36005007600;2017;333,751289914222
36005007700;2004;439,190278868829
36005007700;2005;357,551151780226
36005007700;2006;336,111275238338
36005007700;2007;333,590653595471
36005007700;2008;385,172335513056
36005007700;2009;521,409346404529
36005007700;2010;482,524236746566
36005007700;2011;457,788162671699
36005007700;2012;479,177692087243
36005007700;2013;506,010713148374
36005007700;2014;550,165105305657
36005007700;2015;552,640868559091
36005007700;2016;528,543921572827
36005007700;2017;182,141805375697
36005007800;2004;325,540613147103
36005007800;2005;371,701771787504
36005007800;2006;386,145430960764
36005007800;2007;420,199681440337
36005007800;2008;432,93002184079
36005007800;2009;469,560521521075
36005007800;2010;515,155385147751
36005007800;2011;545,360840080738
36005007800;2012;665,683157361542
36005007800;2013;845,654588748593
36005007800;2014;863,952816961088
36005007800;2015;915,460680800907
36005007800;2016;952,843022053934
36005007800;2017;334,350885893752
36005007900;2004;438,453419382982
36005007900;2005;357,126295860458
36005007900;2006;335,122157550129
36005007900;2007;333,291926776885
36005007900;2008;384,714287724556
36005007900;2009;521,708073223115
36005007900;2010;482,51759837282
36005007900;2011;458,120081359017
36005007900;2012;477,896485954194
36005007900;2013;504,364396459275
36005007900;2014;548,339552525405
36005007900;2015;550,821954152586
36005007900;2016;526,751560661307
36005007900;2017;181,418222637342
36005008300;2004;479,607686359281
36005008300;2005;468,624606660278
36005008300;2006;312,613487829755
36005008300;2007;305,448876014187
36005008300;2008;309,556925456288
36005008300;2009;396,329949796777
36005008300;2010;361,648054597391
36005008300;2011;348,477641311348
36005008300;2012;303,664974898388
36005008300;2013;320,375151284508
36005008300;2014;377,176214756518
36005008300;2015;417,596567528758
36005008300;2016;466,391829530293
36005008300;2017;141,687454614647
36005008400;2004;447,212367780142
36005008400;2005;477,838622187471
36005008400;2006;314,050525010773
36005008400;2007;246,110969040966
36005008400;2008;262,818086713374
36005008400;2009;339,76767794181
36005008400;2010;228,908868997872
36005008400;2011;260,76744546339
36005008400;2012;249,201751325464
36005008400;2013;273,211786584093
36005008400;2014;302,110736562546
36005008400;2015;339,787515980648
36005008400;2016;312,585415937554
36005008400;2017;128,545158663829
36005008500;2004;549,051006623189
36005008500;2005;520,731711753547
36005008500;2006;481,619872813257
36005008500;2007;489,702543082397
36005008500;2008;530,495087153044
36005008500;2009;653,448916274165
36005008500;2010;621,818437510493
36005008500;2011;568,697707338087
36005008500;2012;528,573701934377
36005008500;2013;532,847606181643
36005008500;2014;543,129621404522
36005008500;2015;537,166901051286
36005008500;2016;523,68148538686
36005008500;2017;166,676649642551
36005008600;2004;254,66399592533
36005008600;2005;241,749257857553
36005008600;2006;258,199604190695
36005008600;2007;353,521562863871
36005008600;2008;295,956874272257
36005008600;2009;287,028090802987
36005008600;2010;328,906725843768
36005008600;2011;409,707121653073
36005008600;2012;391,371117578403
36005008600;2013;490,471414435382
36005008600;2014;635,657962747846
36005008600;2015;707,694065774842
36005008600;2016;785,430267754164
36005008600;2017;272,320969149914
36005008700;2004;514,077131627571
36005008700;2005;479,78896209201
36005008700;2006;435,081303152421
36005008700;2007;452,303812753749
36005008700;2008;492,723302157777
36005008700;2009;630,879108943659
36005008700;2010;592,720173514139
36005008700;2011;551,070874340296
36005008700;2012;497,237109938304
36005008700;2013;500,2053228524
36005008700;2014;514,590939408098
36005008700;2015;510,493492387961
36005008700;2016;495,236067057091
36005008700;2017;158,003128643638
36005008900;2004;724,719934381794
36005008900;2005;670,550028283971
36005008900;2006;706,256782441578
36005008900;2007;676,244371535327
36005008900;2008;720,634596673914
36005008900;2009;747,378583550273
36005008900;2010;702,940253422557
36005008900;2011;716,096979296194
36005008900;2012;798,108620884508
36005008900;2013;853,205600180702
36005008900;2014;842,68116302717
36005008900;2015;906,31422106521
36005008900;2016;894,972870233689
36005008900;2017;296,54772033016
36005009000;2004;262,583810906177
36005009000;2005;262,031710857284
36005009000;2006;269,016912457218
36005009000;2007;349,851404702015
36005009000;2008;303,297190595969
36005009000;2009;300,16339369805
36005009000;2010;340,303532767426
36005009000;2011;410,286620310208
36005009000;2012;399,870431216386
36005009000;2013;490,857746873472
36005009000;2014;613,25068133862
36005009000;2015;674,662642318138
36005009000;2016;739,070375183352
36005009000;2017;284,876773387842
36005009200;2004;305,345382222812
36005009200;2005;332,910932190351
36005009200;2006;350,753788647898
36005009200;2007;404,603364488904
36005009200;2008;396,338662839352
36005009200;2009;419,772278945347
36005009200;2010;464,967237009166
36005009200;2011;511,168914456443
36005009200;2012;594,300014391522
36005009200;2013;756,475648231426
36005009200;2014;813,564716041075
36005009200;2015;873,470596700895
36005009200;2016;925,049585435355
36005009200;2017;314,955466095175
36005009300;2004;739,119472088025
36005009300;2005;713,108661949051
36005009300;2006;729,616032498351
36005009300;2007;692,243857875583
36005009300;2008;735,99410356056
36005009300;2009;765,617997978165
36005009300;2010;744,858907634028
36005009300;2011;696,257616234277
36005009300;2012;759,389863941089
36005009300;2013;794,647480175366
36005009300;2014;782,523094387808
36005009300;2015;809,037344116455
36005009300;2016;801,535870006595
36005009300;2017;260,388881201182
36005009600;2004;375,124155229042
36005009600;2005;289,802582025252
36005009600;2006;374,287343941396
36005009600;2007;389,380423286746
36005009600;2008;350,59765786114
36005009600;2009;402,379372160512
36005009600;2010;419,601410955822
36005009600;2011;490,589100545541
36005009600;2012;511,542560872865
36005009600;2013;629,747485036978
36005009600;2014;765,927788380528
36005009600;2015;827,078666682601
36005009600;2016;929,028373915244
36005009600;2017;286,28839506763
36005009800;2004;276,312387753781
36005009800;2005;297,190261320658
36005009800;2006;287,768139371018
36005009800;2007;343,489381284833
36005009800;2008;316,021237430333
36005009800;2009;322,932740664807
36005009800;2010;360,059289694465
36005009800;2011;411,291150323447
36005009800;2012;414,603538077228
36005009800;2013;491,527433548965
36005009800;2014;574,408854160035
36005009800;2015;617,4044315635
36005009800;2016;658,70797412421
36005009800;2017;306,64159034136
36005011000;2004;213,944909525845
36005011000;2005;246,458372889999
36005011000;2006;237,467554635691
36005011000;2007;255,71051369923
36005011000;2008;256,81883912123
36005011000;2009;312,269885791846
36005011000;2010;293,422264415999
36005011000;2011;324,449191144306
36005011000;2012;352,170123606768
36005011000;2013;396,701331953537
36005011000;2014;435,043434693383
36005011000;2015;465,043434693383
36005011000;2016;481,908182543075
36005011000;2017;234,836584103845
36005011502;2004;730,408560524146
36005011502;2005;687,363078882474
36005011502;2006;715,484998183614
36005011502;2007;682,565067249051
36005011502;2008;726,702464559088
36005011502;2009;754,584176663918
36005011502;2010;719,500476192512
36005011502;2011;708,259316611177
36005011502;2012;782,812537257298
36005011502;2013;830,071853868475
36005011502;2014;818,91534714357
36005011502;2015;867,884391125773
36005011502;2016;858,060007265545
36005011502;2017;282,262948017146
36005011700;2004;198,794374132815
36005011700;2005;319,790958981846
36005011700;2006;240,729716581294
36005011700;2007;216,928142831893
36005011700;2008;303,609977800741
36005011700;2009;264,285651598068
36005011700;2010;299,085517771985
36005011700;2011;274,095094094474
36005011700;2012;294,739292903783
36005011700;2013;336,676342927747
36005011700;2014;362,144014151986
36005011700;2015;421,06532668194
36005011700;2016;456,564472894198
36005011700;2017;143,431742640186
36005011800;2004;211,17890275367
36005011800;2005;220,060859341961
36005011800;2006;244,061165614646
36005011800;2007;234,355355325865
36005011800;2008;259,355355325865
